"id","name","gid"
"1591","Santogold",\N
"1592","Oblio","507c0b7a-bb70-4b3a-adc9-e9f10f2016f8"
"1593","Volta Sprite",\N
"1594","Andrew English","f54a5d63-8cfb-44fc-9373-0e292fa6dfcf"
"1595","The Rockwells","bf8fba03-7bf9-42ab-b6d2-44696fecc4ef"
"1596","Bears & Bridges",\N
"1597","MR RUSSIA",\N
"1598","Now Now Every Children",\N
"1599","The Sour Notes","55fd2f17-21a6-421e-9765-1e04ea13a222"
"1600","Wintermitts","d07273fe-bff3-4404-90e1-569a50dac78f"
"1601","Radiohead x SALEM",\N
"1602","otis gibbs","92f47e74-2148-4801-a91c-ca762371f161"
"1603","Serge Gainsbourg & Michel Colombier",\N
"1604","Purple Crush","11806a03-f0ca-46db-b9af-b644a93ef5fe"
"1605","The Fray","2ddd167f-5b8a-4372-b350-6ad50493bac0"
"1606","Beyonce",\N
"1607","Chris Brown","548bae0a-223e-4825-a79f-951e1f737a84"
"1608","A Camp","bf5d655a-04e6-46db-9147-f80926706fb7"
"1609","Bodies of Water w, No Small Kindness",\N
"1610","Meursault","7e2d600e-edfc-4493-b6d7-285ff1ccd9f0"
"1611","The Emotron","8350a767-fe93-402f-a9c7-1786b504de5b"
"1612","Savanteous Q Malmsteen",\N
"1613","Deleted Scenes","ed530932-648a-4e28-8bba-507e02986a60"
"1614","Roger Joseph Manning Jr.","968a9b10-cacd-4d80-b3a9-a923c30d256b"
"1615","Sun Araw","521c4601-9145-41d4-8275-6644eca4fab2"
"1616","Goodtimes Goodtimes","2f22a3d0-8fea-4508-b417-f76ae8cab3bf"
"1617","Nas","cfbc0924-0035-4d6c-8197-f024653af823"
"1618","House of Ladosha",\N
"1619","Death From Above 1979","92dc699f-fcbc-4278-afbe-40b5ad060a55"
"1620","Stevie Wonder , Justice",\N
"1621","The Acorn","5ec8e1d2-0269-4b31-8a08-a9c77d37ffd5"
"1622","VDRK",\N
"1623","Broken Spindles","fd5580a2-8da0-45b8-8a6a-83622b751a77"
"1624","CPC Gangbangs","89c00eaa-1e85-4a66-8e8f-eaf4270c3a91"
"1625","Surf City�",\N
"1626","Delta Spirit","574a5acd-3e0a-418b-9a8e-fb260be389bf"
"1627","Gin","340eda89-2a50-4732-9e53-fa86faf87147"
"1628","Kathleen Edwards","7e915503-cc34-43fa-a6d7-986ff909d5e9"
"1629","Sam Phillips","19af19b7-5018-4dd8-bf3f-6c17a2ee4098"
"1630","Neko Case","e13d2935-8c42-4c0a-96d7-654062acf106"
"1631","Adreinne Pierce",\N
"1632","The Twelves","ecd3935c-37c5-447c-81c0-bb4e4c12361b"
"1633","Jay-Z & Santogold",\N
"1634","Cold Cave","f7f32d93-0801-45cb-9f5a-e68f640649f4"
"1635","Tony Dekker","ed0ff8b1-a8d3-475f-8a93-d803a0610b79"
"1636","Rick Nelson",\N
"1637","The Nerves","560b9e8a-7387-49ff-8b15-e17e3ffd8502"
"1638","Blondie","4d2956d1-a3f7-44bb-9a41-67563e1a0c94"
"1639","Final Solution","a2117305-5634-43eb-a931-5039aecae6ae"
"1640","The Everly Brothers","091ec508-877f-4e3c-92a3-10903bbbc7ad"
"1641","Grin","bafb6947-0109-4a81-8eec-384748712bc6"
"1642","Gordon Bok","7d4174d6-39c2-43fb-a5d7-693188869203"
"1643","Michael Zapruder","84967ed2-b691-4fee-b78f-3a208f7b8ce1"
"1644","Kate Miller-Heidke","f7861eb7-a14c-41ec-813d-15a28a220a06"
"1645","Polly Scattergood","e0fdee35-0790-4a5a-8cd8-bc83d4854422"
"1646","Cut Off Your Hands","5394752b-3a31-4281-adc4-9249dcae50c9"
"1647","Sarah Siskind","a8b7a46e-86a0-4cc1-bf5f-0063359135d4"
"1648","Rainbow Arabia","f2f7cc07-3f98-46cb-a9f8-1c37567441cd"
"1649","The Big Pink","a4584a84-3a14-430c-933f-cc2147842d04"
"1650","Gray Ghosts","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1651","Theresa Andersson","54b8dfc3-da60-4a18-b930-80356f9fe820"
"1652","The Mood Swings","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1653","The Rabbles","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1654","The Royal Chains","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1655","Glen Phillips","fe0c9ff2-0fef-4f95-b0e1-c1d231d4a900"
"1656","Low","42faad37-8aaa-42e4-a300-5a7dae79ed24"
"1657","Carla Bozulich","e514f1b5-a404-4f8c-a596-02dd9be006b6"
"1658","Erin McKeown","3f55dbb0-8ba0-4eda-b4dd-5a9169c5d29c"
"1659","Or, The Whale","f24b5f01-0adc-4b34-a56f-e859347b13d2"
"1660","James Blood ulmer","a5209546-b1e8-449f-8b74-04ff88255f84"
"1661","Evil Nine","250b7089-69e4-43b2-bae3-a83d9f6d71bb"
"1662","Twisted Wires","4427434d-7e10-40d2-82c0-b17b8566ec21"
"1663","Karl Blau","688d2d9d-8f49-4187-b558-2c961c699ab1"
"1664","Ghosthustler","9e409b24-6130-4b10-a589-b380042e394e"
"1665","Bodies Of Water","a436a8c3-0601-464c-bf5b-1fd89ec5cd11"
"1666","Money Addict","2867b899-be07-4180-b4aa-0b56567a6f63"
"1667","Amanaz","2c2f217c-83f9-4ebb-8ab9-dd5c612ecd65"
"1668","The Rural Alberta Advantage","e0647eee-82ce-40e6-af54-953395ad1c08"
"1669","A.A. Bondy","ec531e36-150b-439b-9dcd-a6a01c36f44f"
"1670","Franz Nicolay","596ca3ac-53f8-45a7-b236-649d3fa28a65"
"1671","Those Darlins","787064e7-167a-4694-91ed-2a8759af59b0"
"1672","Xylos","8bb706e6-930c-4174-abac-e4bc1d21cb1a"
"1673","Dent May","6448f68d-85fd-401d-bfa3-3d85a7b64452"
"1674","J. Tillman","379fb100-063e-4472-b7c2-5bb9eda435ed"
"1675","Reset!","01763864-b84d-4104-80e1-28ca1ad6f60a"
"1676","Maroon 5","0ab49580-c84f-44d4-875f-d83760ea2cfe"
"1677","Giant Drag","909880dc-435e-4626-986c-4040836e52ae"
"1678","NightWaves","133927f0-f978-4efd-bd5a-34e00b18d0b4"
"1679","French Miami","2fc03f13-61cd-4011-9d7a-c79939d19337"
"1680","Rambladjs","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1681","Jimmy2sox & Slicker Cities","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1682","Think About Life","25d6c626-91bc-4843-a368-34a037ca8dfc"
"1683","Barbara Morgenstern","00370693-7679-46c1-8ddd-63e1d082c459"
"1684","Clue To Kalo","2a10395d-541d-4d6b-a6bd-fb36f0d2f257"
"1685","The Swirlies","4b6aeeb8-db17-4d67-a9cb-2d3f8b841971"
"1686","Everthus The Deadbeats","f22c72fa-d075-4bd0-a0a7-aa08f07d34cc"
"1687","XTC","97c86b2c-2765-46a2-aef8-76a7e24c430f"
"1688","Palace Songs (Bonnie Prince Billy)",\N
"1689","The Bronx","66ca7462-753c-48d0-9fe7-80d4b0897d18"
"1690","The Long Winters","966bd819-2ba1-4e1b-9d35-72385937e8ed"
"1691","An Horse","462e8abc-a26b-4e6d-b909-75b8453fd03a"
"1692","Kicksville","56d1294a-c60b-4b01-8878-dface218edb9"
"1693","Waking Lights",\N
"1694","Weird Owl","636c1722-1a49-4f5a-bfc2-067789a0acfd"
"1695","Esau Mwamwaya","7debfb89-a832-4fd1-853f-2c82a9220205"
"1696","Project Jenny, Project Jan","e1e350ad-71e6-4c0d-b644-12360f069901"
"1697","The Sweet Serenades","7b6bf6fc-6fec-44a3-9719-942267a58b7f"
"1698","Orchestre Poly-Rythmo De Cotonou",\N
"1699","Lovvers","9b01a32f-a33d-462e-8ea1-aeac649ee0c7"
"1700","Hologram","eb31be1e-c426-47df-99b1-3cfc50624c5c"
"1701","The Deep Vibration","bb1fc739-a0f1-4e5f-a739-7a9e93c4cb2e"
"1702","Fiction Family","9b96bbdb-8d9b-4568-ad1f-73f90a4250c5"
"1703","A Night In The Box","06dea2f3-5239-448d-bed3-de9b3ab37600"
"1704","CFCF","c06cb96b-2a5c-439a-8171-fe3bd7d01ac3"
"1705","Cassie","4a8ac23a-e27a-44db-814a-f8c31beb68e6"
"1706","Femme","9b8d7014-deca-44fa-b251-5bfa2a302562"
"1707","Midnight Star","3d30a740-e36b-45b9-a395-a3b3696d1d7c"
"1708","The Teenagers","3b2ac4d6-fb3d-4905-a61a-5af1b73772cf"
"1709","Fall Out Boy Ft Lil Wayne",\N
"1710","AC Newman",\N
"1711","Bell","4979f4d6-4eda-4bdc-93ed-b4379ea98a12"
"1712","Nurses","90b97e8e-2409-4084-9fc3-be6e159e3f4b"
"1713","Oh Captain My Captain",\N
"1714","Blk Jks","e089ad8d-a7d1-4f54-bf4f-253e06aa5538"
"1715","My First Earthquake","20202995-5e5f-4719-bd8a-9a5ee70a774a"
"1716","Peachcake","1b8eaa86-3a9d-4c3c-b624-49ba737565b8"
"1717","Jackie Chain & Kid Cudi",\N
"1718","The Bees","0790a093-40ec-4d66-97ef-fa489c7980b5"
"1719","Dogs Die In Hot Cars","3dd5b199-2001-4c1b-a04a-02eddc1b9934"
"1720","4 Bonjour's Parties","7e2bc0f8-e01b-4b42-b953-36b0a6779bae"
"1721","Lady Sovereign","5fc21e44-d663-495a-b16a-7cc641af5deb"
"1722","Hunter S. Thompson","5c82e0aa-4396-489d-bd9c-657851c8f99a"
"1723","Jerry Lee Lewis","b59ac58d-036e-4bba-8112-c32a34c4575b"
"1724","Erma Franklin","4ba12614-fcce-462b-8784-8dd1a92fbf2b"
"1725","Arthur Lee","4e0a7e0d-bd05-4210-a654-72c4d437fda5"
"1726","Pavement","36bfa85f-737b-41db-a8fc-b8825850ffc3"
"1727","The Felice Brothers","13804e64-201a-42f0-80b0-510c457c840b"
"1728","Megafaun","70760805-33c4-4ed0-8637-be2ecf1b02cc"
"1729","Sam Sparro","cd71e6e9-42bb-4a1a-b5ce-17f41682b3e2"
"1730","Destroyer","541bacd0-6aeb-4292-8d3a-882e85519953"
"1731","The Dodos","c310b8e8-468f-4189-9b72-9589a2ff275d"
"1732","Birdmonster","7dfda3d8-5cbc-494a-bb6d-6a04cf558294"
"1733","Citified",\N
"1734","King Khan And The Shrines",\N
"1735","Julie Ocean","47f4b5ab-068b-430a-abe3-a472930d3c13"
"1736","The Gaslight Anthem","f208f09e-b5b3-4b06-87cd-f7230fae17e3"
"1737","The Flying Burrito Brothers","b4375768-3c8b-46e7-b578-c920ccfe725f"
"1738","These Are Powers","994d4d14-e727-4f48-a98e-1daf9aea61c2"
"1739","Ladyhawk","a3dac7ba-9c0b-461b-92f3-29273b86ba63"
"1740","The Whiskers","dc1f7fac-1ba6-4f17-95ba-92a89548b0ff"
"1741","Diamonds","887703af-6930-4a98-ad21-30826f9c5313"
"1742","The Juju Orchestra","fc6cd205-7a7d-4467-b23d-7ecf75e2c07c"
"1743","Dark Meat","c39f511e-ff09-4a31-8ebd-cb1e8bbd0536"
"1744","This Is Ivy League","e6a8df88-b205-4937-8af1-8482e71ec1c3"
"1745","Dopey Lopes -",\N
"1746","Scott Pinkmountain & The Golden Bolts Of Tone",\N
"1747","Gene Ween Band","ef46a270-30e8-451f-b333-d2f4309ed295"
"1748","Slim","de8f9ac9-d099-4f06-953b-bad538a7cb11"
"1749","Lykke Li feat Drake",\N
"1750","Bosque Brown","66ae5199-0751-41bc-af30-dc70a98a9a45"
"1751","Ariel Pink's Haunted Graffiti",\N
"1752","Glass Candy","ca94595e-955a-495c-8ba1-25eebd9609a9"
"1753","Taken Too Young By TTA",\N
"1754","Joe Pug","44927128-c890-4af4-87ab-a036803baf94"
"1755","Arcade Fire","52074ba6-e495-4ef3-9bb4-0703888a9f68"
"1756","Phoebe Killdeer & The Short Straws",\N
"1757","Firekites","8d6e51f0-270f-4a28-a0d2-d22a8b51eb47"
"1758","Howlin Rain","4dff1d57-611c-46ca-8e53-e11e471a77e6"
"1759","HILOTRONS","08fadbbd-6c45-4d4b-8f34-4f402467daf1"
"1760","Cineplexx","42ff65f2-31c1-4517-9c17-1f68c7b838b1"
"1761","The Mummers vs Passion Pit",\N
"1762","Hot Chip & Robert Wyatt",\N
"1763","Joe Satriani","29762c82-bb92-4acd-b1fb-09cc4da250d2"
"1764","Jason Mraz","82eb8936-7bf6-4577-8320-a2639465206d"
"1765","Britney Spears Vs. Department Of Eagles",\N
"1766","Go Home Productions","4a39e5ea-6b75-498b-92c0-6cf107bfb759"
"1767","South Central","cc083b72-9d8a-4b77-a70e-20a1fa075f1c"
"1768","Eagle & Talon","07ad61d0-c2df-445a-bc6d-e6727855dbef"
"1769","Julia Holter",\N
"1770","Anya Marina","84b0af1a-8f10-433f-a1ed-948e71712b16"
"1771","Aidan John Moffat",\N
"1772","NODZZZ","5cbd0cfa-4edc-44ba-8b63-c80020371b74"
"1773","Rye Rye & M.I.A.",\N
"1774","The Low Lows","bd6a6892-db0f-4e70-8003-c6eb4f42a550"
"1775","tUnE-YaRdS","fac3ff34-6ba4-425a-8f01-b181ef4a908a"
"1776","Carl Spidla",\N
"1777","Baby Dee","85235e76-ab2e-4c4b-98c3-b95ace886983"
"1778","Sister Suvi","c44f78dd-8111-4de3-ac7a-53ee0e9620af"
"1779","Y'all is Fantasy Island","fdd49ba2-6783-4036-893b-dea8496f9219"
"1780","Forest Fire","36f2397b-9fe9-4e70-b93e-996ce7e2240b"
"1781","Adam & the Amethysts","58101b4b-3193-466f-acea-427fe5e86213"
"1782","Elbow","3cb3928a-526c-4a3d-93c5-53315fa9bde0"
"1783","Withered Hand","06eedff1-d736-4aaf-858b-44de0e7c4845"
"1784","Ne-Yo","a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7"
"1785","Lord Dog Bird, The",\N
"1786","Kasai Allstars","8846c9a4-f6c9-422f-99a7-0da5faae4fd4"
"1787","Weezer","6fe07aa5-fec0-4eca-a456-f29bff451b04"
"1788","Kleerup","7859f3f1-656e-4901-9194-f1d177d51524"
"1789","We,Or,Me",\N
"1790","((Sounder))",\N
"1791","Ratatat","f467181e-d5e0-4285-b47e-e853dcc89ee7"
"1792","Young Coyotes",\N
"1793","Helvetia","d7f0e7b7-3a87-469b-8517-26b014875053"
"1794","Johnny Foreigner","42170037-440a-42f8-b5e3-af096e3784d0"
"1795","Abner Jay","222267be-6b06-48a9-86dd-15d4b6490788"
"1796","The Modern Lovers","535f06f0-7ea2-41a4-a967-743b25558805"
"1797","Lansing-Dreiden","ef3fa285-1e7c-440d-a7b3-5a6fb0d8b89d"
"1798","Bird Names","0bef8511-5471-4121-aa69-ca9573b03b65"
"1799","Team Genius","4176496d-d44e-42c7-b7cd-d00ad28685af"
"1800","Vic Chesnutt","b07cdbbe-421e-418a-bbb7-ce0d8d53bfa8"
"1801","Wallpaper.","268eda09-164a-42c1-b1f3-f630f56d4ab9"
"1802","Banda de Turistas","67efec0f-2103-4346-a808-4bec4981b450"
"1803","Philadelphia Grand Jury","74b24a51-c0a9-4753-8cd4-3b3ab4880ebe"
"1804","Macaco Bong","b1f69390-1347-4876-8146-45f547d96708"
"1805","Black Hat Brigade","1f61058b-1013-4045-99a8-cf644fb770d5"
"1806","Oliver North Boy Choir","bf067324-8b1d-4f90-ad31-94fe6b468e65"
"1807","Mio Myo",\N
"1808","Vicky","38b773af-569d-40bb-b4c0-38a83691790a"
"1809","Sunken Foal","7b5c3cbd-7167-4cb5-b6ac-dc683302ab0f"
"1810","Scarlets","f723c1d6-3629-4113-8bf4-8719f361dd65"
"1811","Bear Cat","b0a79592-7281-476d-a721-b3991b17b554"
"1812","The Little Hands of Asphalt","f09d5070-2baf-4752-815f-b6d93799aa28"
"1813","Pelo Madueño",\N
"1814","Nuno Rancho",\N
"1815","Leeson","27654baa-b21d-4195-a39a-ae0d19e1261e"
"1816","Elurretan",\N
"1817","Kristoffer Ragnstam","823ddc0d-2a25-453b-a261-f0f5935ea453"
"1818","The Bug","eddd6562-ab2a-4a26-a53a-2141854a57df"
"1819","Bryan Scary & The Shredding Tears","44c8988d-56f2-4448-8989-abdc4f9bc0aa"
"1820","School of Language","6f170174-45d3-4ee9-9315-8bf02717fadb"
"1821","The Traditionist","486661a5-4aed-4e56-a872-abed5e4c4733"
"1822","eagleowl","ecf6552f-ab26-44d9-bc95-3ae068cd6439"
"1823","Brigitte Bardot","efbdded5-ab91-4bb7-ba57-f36d7413eb70"
"1824","Nick Lowe","cd09b0d0-1994-46ba-88bb-47d79f054396"
"1825","Sonic Youth","5cbef01b-cc35-4f52-af7b-d0df0c4f61b9"
"1826","Jimi Hendrix Experience",\N
"1827","Kobayashi","e4ef873b-f70c-40c3-bc90-02b79b4bd45f"
"1828","Doug Keith","59811888-cdc0-4d63-914c-be8b6641dbf6"
"1829","Nightjar","4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6"
"1830","Rob St. John","c63894ca-ddde-4046-8802-1fc4ea8b280d"
"1831","Victor Krummenacher","5600b62c-955b-4276-8e25-b43350d5a47c"
"1832","ZOOEY","7bf2b35a-f0fd-4756-ab2a-8b87b76ac28d"
"1833","FAUX FOX","d1d5fb55-fc92-4207-91d6-1503568031b2"
"1834","The John Henrys","fe61ed70-923a-4a7a-acc5-6663f2b7b528"
"1835","Howlin' Rain",\N
"1836","The Explorers Club","b1e4cd4d-d282-4622-ae99-4504c4880c66"
"1837","Jessica Lea Mayfield","c30774c8-0bfe-490c-9619-1999908b0fe7"
"1838","Glossary","d037bc0d-e4c7-4391-9fe5-b3a4400ce35a"
"1839","The Steeldrivers","d2ccb26b-b3ef-4e12-a336-f07c1bfa00ef"
"1840","Two Cow Garage","b7f18089-512a-4af2-8e65-3846d12ff68d"
"1841","Buffalo Killers","7d07fa7b-5019-4c13-861e-66424c100c37"
"1842","Marah","ed7e8db7-749e-460b-bd28-eb1de46dccda"
"1843","Fredi Michel","04b4379d-09c4-4db5-b65d-04ffec7be42f"
"1844","Dotjr","c5de1e51-7650-4b1d-8e63-524c787ba032"
"1845","Xiu Xiu","8b431ac6-0806-4e4a-9b6b-1734370fa890"
"1846","Paul Weller","c4406045-e640-4cfe-8b88-4732cce314d4"
"1847","Andrew VanWyngarden","0576e68e-2dd8-41ad-975a-09bdc44422b6"
"1848","The Cassettes","b7570d5e-bf1d-4575-aba1-42e30f2d09a3"
"1849","The Child Ballads","63b3975f-6b10-4f76-a1d9-7cba631c9887"
"1850","Cotton Jones Basket Ride",\N
"1851","Matt Jones","154086f1-0d45-4049-a068-e8c9f4f72a9e"
"1852","Adam Matta","cb8f6609-9a2f-4b53-a682-25cba1ec336e"
"1853","Paleo","abee6fa3-c035-426d-8062-d5b3a79564a1"
"1854","kid mud",\N
"1855","Wait. Think. Fast.",\N
"1856","Left Lane Cruiser","ecb6f14f-324f-403c-a9aa-5e466049cea7"
"1857","Black Mountain","4898b9ad-f564-4ff1-9046-b1a16dfd5200"
"1858","The Boy Least Likely To","eb5c8564-927d-414d-b152-c7b48a2c9d8b"
"1859","Gentleman Jesse and His Men","92627d43-b0ba-4ccb-a93c-246ac5b21ee2"
"1860","Håkan Hellström",\N
"1861","British Sea Power","8830afec-83b3-4213-aad0-f6377f1d73ac"
"1862","Wolf Parade","b7ddce8b-9e5c-46bd-9d33-41b134ce1a7f"
"1863","Portishead","8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11"
"1864","Belle and Sebastian_",\N
"1865","Janelle Monae",\N
"1866","team9 vs. Stereogum","2a5b7b84-8533-4f3a-95f5-7e6f46d1d180"
"1867","Eternal Summers","49bd41bd-2213-4fc1-9d81-4b09a2ebdf9e"
"1868","The Psychedelic Furs","9f930ddf-be2f-4de5-a39f-7ae47305752e"
"1869","The Cure","69ee3720-a7cb-4402-b48d-a02c366f2bcf"
"1870","Broke Down Turntable",\N
"1871","Freedy Johnston","466b0935-98c2-44db-bf2b-f8033735b485"
"1872","Looker","6c01f2e7-96ec-43b8-9f8a-6b7631dcdb92"
"1873","Paper Moon","a05c2754-535c-41e1-b02c-306d16944716"
"1874","The Present","e5834663-0a18-44fb-a9cf-13b3395ff697"
"1875","Hallelujah The Hills","6f54645c-f30a-46a9-b8e4-c5d32b2981f3"
"1876","Workers","5fc1deee-21ea-43f3-a6fd-0e7e1e04a760"
"1877","Hercules & Love Affair",\N
"1878","Bonnie 'Prince' Billy & Captain Anomoanon",\N
"1879","Uproot Andy","a5badd8b-54a6-48c3-bd72-24977023e536"
"1880","Rod Lee (Sabbo Remix)",\N
"1881","Rod Lee",\N
"1882","Rose Elinor Dougall","3af4fbbb-40e7-41c6-a19f-d672ea327173"
"1883","AC/DC","66c662b6-6e2f-4930-8610-912e24c63ed1"
"1884","The Violent Femmes",\N
"1885","Tristeza","59fc30ef-c110-4d92-9e83-ebb1d7a343fd"
"1886","The Bloodsugars","8a0d6175-96f3-48b9-a5be-c956b37c22db"
"1887","Hi Red Center","a0f795a3-ba73-4fd7-9de5-3dfd888e8d3c"
"1888","Killola","22472873-a9d5-4c9b-be81-6e39770bf77b"
"1889","Justin Townes Earle","6e0d1400-a880-4b2c-8305-e9b985a4549c"
"1890","Port O'Brien","b9bc39a4-d69c-4be7-83a7-7667c8995fb2"
"1891","Langhorn Slim",\N
"1892","Stephen Malkmus & The Jicks",\N
"1893","The Whipsaws","0f92213d-7c83-435e-bdd3-72cf99d65a03"
"1894","Langhorne Slim","0bc5259b-bf08-40ad-9f6a-20462f652e83"
"1895","Golden Animals","3fea3b15-2181-4f44-a916-0b1c3d8a6bca"
"1896","Frog Eyes","9cf2cd10-7629-488b-abc2-f9cca721383a"
"1897","Justin Timberlake","596ffa74-3d08-44ef-b113-765d43d12738"
"1898","The Chemical Brothers","1946a82a-f927-40c2-8235-38d64f50d043"
"1899","Zombie Nation","e26fa4b0-ea73-4a33-a745-44077a0d5a59"
"1900","Flairs","b4f43e1c-4d00-41bb-b947-e1e2e307f2b5"
"1901","Hot Chip & Peter Gabriel",\N
"1902","Justus Köhncke",\N
"1903","Cicada","c5a3f430-a735-48d8-9baf-2a65d2fe8515"
"1904","BEARDO","f56266cf-aa76-4849-9a26-fabe33a7c3cb"
"1905","Andreas Scholl","aa79e742-195b-413d-bf03-9562e9c39519"
"1906","Twi The Humble Feather","e352845e-470d-48d1-a188-90f737416696"
"1907","Spiritualized","65041e06-83d2-4987-ae52-c17a915fc82a"
"1908","Shirley Bassey","05ec70a5-3858-4346-a649-fda0a297b8c1"
"1909","Dirty Projectors","71a94ed8-03cc-459a-bd35-a081ca88a402"
"1910","Fred","7656b758-5108-468c-8377-b9ff721c23ab"
"1911","Midwest Dilemma","29792c5d-e6b6-43e2-bc84-b12d57806c9f"
"1912","Samuel Markus",\N
"1913","Lil Wayne & Coldplay",\N
"1914","Lise Monique",\N
"1915","Saint Etienne","3997d4a6-c2bd-4191-8406-eb07f0abb5d2"
"1916","Trentalange","4501736d-04b5-4559-8ab6-d0cd3ad2d079"
"1917","Padre Pio",\N
"1918","The Silt","474285c3-4aba-426c-bd2e-505f040c64c9"
"1919","Headlights","696a827b-5088-49f8-8628-341d28f9ff30"
"1920","Eatliz","fa7dfb26-ce53-44ef-817e-e5aa511fddf6"
"1921","Herbie Hancock","27613b78-1b9d-4ec3-9db5-fa0743465fdd"
"1922","Marzette Watts Ensemble",\N
"1923","John Coltrane (With Alice Coltrane)",\N
"1924","Air","c62e843e-cb0c-4f11-b2e5-cd7cb7ad81bc"
"1925","Ornette Coleman","169c0d1b-fcb8-4a43-9097-829aa7b39205"
"1926","Masabumi Kikuchi + Gil Evans",\N
"1927","Equals",\N
"1928","Lilly Wood & The Prick","1b72331b-3a97-4981-a81c-eeee9c275d28"
"1929","Frankie Knuckles x Animal Collective",\N
"1930","Here We Go Magic","e0546ff4-b8dd-45cb-bf8d-9696ea77bcaf"
"1931","Black Lips","e940d7a3-01d0-468c-86ea-5dc4d89dcf80"
"1932","North Twin",\N
"1933","Canteen Knockout","9fb9772e-ea9a-4afa-b7d3-671eebb25521"
"1934","The Thermals","7cd2d860-c6d7-4be2-af50-57c51ee45687"
"1935","Tulsa","f123ef70-f563-43c2-b0e6-8f9afc0a38ad"
"1936","The Deep Dark Woods","160ac519-1bce-4a86-b6a2-731333a290d4"
"1937","NewVillager","456a2c98-ec8e-4a52-80ec-4a4decff8c3d"
"1938","The Black Keys","d15721d8-56b4-453d-b506-fc915b14cba2"
"1939","In Endeavors",\N
"1940","Stephen Colbert","5b7c47b7-fcad-450f-bf63-48e2c43fc4e2"
"1941","Guns N' Bombs","ce81bbd6-e039-46df-9eba-43a1a1298901"
"1942","Happy Mondays","01f4fb92-6bf0-4de5-83dc-3fe194e763bf"
"1943","Tyga","ce09ea31-3d4a-4487-a797-e315175457a0"
"1944","Tyga & Lil Wayne, Rich Boy",\N
"1945","Max Vernon","2caa1f65-e4b6-4cf3-b70d-3f8a00dd0d4a"
"1946","Lil Wayne & Kanye West",\N
"1947","Morrissey","013fa897-86db-41d3-8e9f-386c8a34f4e6"
"1948","Japanese Cartoon (Lupe Fiasco)",\N
"1949","Interpol","c44ff8d1-8c81-45c8-abd6-5feefb07b764"
"1950","Metric","4449ccf6-c948-4d33-aa97-b6ad98ce4b5b"
"1951","Silversun Pickups","b5bd9f88-962e-4730-84a7-795592ba42e8"
"1952","Yeah Yeah Yeahs","584c04d2-4acc-491b-8a0a-e63133f4bfc4"
"1953","Torche","a04428a8-f7df-42fe-95dc-47762fe346f6"
"1954","Apples In Stereo",\N
"1955","Triobelisk","aead4c74-d7e1-4960-8cec-bacb86617924"
"1956","Steed Lord","df56132b-a187-4937-92fc-c4d9a02fe704"
"1957","Superpose",\N
"1958","Discobot",\N
"1959","The Loyal Divide",\N
"1960","Unlearn","207c1c4d-0e5a-4a98-abb5-acee10921e35"
"1961","Neil Halstead","184699cd-f489-463a-95c3-f2f72d6fd92a"
"1962","A Block of Yellow","f2e29088-3019-4533-8b82-3c1509b65671"
"1963","Postal Service",\N
"1964","Leon Redbone & Zooey Deschanel",\N
"1965","K-The-I???","b3ea59b7-d50b-4f23-bda4-bf6c65010b61"
"1966","The Sound of Arrows","25d6c9b6-051e-4b98-8eb7-bf648889521a"
"1967","Hank","4a1af789-8bf7-4435-bb20-011e0e33dfb5"
"1968","Black Milk","296254f8-9ab2-4ce7-8b11-7095d0a7fb6a"
"1969","Andrew Daly","91ef2f29-4d2b-4a66-b6b7-3d0961b0ba20"
"1970","Rev. Edward W. Clayborn (The Guitar Evengelist)",\N
"1971","Archers of Loaf","7cf05db3-24e7-4534-84bf-65006cd0cc82"
"1972","Tim Hecker","c7ee3bc9-780c-42c0-91e9-4cd70ad692d3"
"1973","Busta Rhymes","10a9ff92-9637-4498-afea-7044b2ab0dc0"
"1974","Gordon Downie","291eb640-aa58-45e9-a8cb-069d58644b2b"
"1975","Durrty Goodz","19a69129-fc12-4850-999e-35ab1ff33fbb"
"1976","O.W.L.","55b17019-400f-4984-aea8-97d1fa75de13"
"1977","Adrian Crowley","fde36fb7-0f06-4203-8686-84915bdeeb25"
"1978","Nick Drake","99ea432a-e3d8-42cb-9d5e-db316a6a8458"
"1979","Paul McCartney","ba550d0e-adac-4864-b88b-407cab5e76af"
"1980","National Beekeepers Society","acb2d303-3a8f-425b-aef5-7889e2cc5c86"
"1981","Lake","8e652510-1ccd-4fda-ae69-586ebfa494cd"
"1982","Mt. Cooper",\N
"1983","Sally Shapiro","076b616f-399d-41d6-881e-fcb47505912b"
"1984","Skeletons","6445e861-2962-4254-85ae-4b5a9fb7998f"
"1985","Clem Snide","049d86e6-be73-4cb9-b498-0b6103ae3cb1"
"1986","Adele","cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493"
"1987","The Scotland Yard Gospel Choir","2cdd9aa4-9b22-49e8-9966-1224475c9e4a"
