"id","gid","male","female"
"1503","f1560407-8826-4ec9-b78f-e0c3fa3ea4f5","9038","4449"
"1504","32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb","3316","2773"
"1505","d051ced7-ec18-497e-bc87-e142af37498c","363","296"
"1506","9946d737-38d1-4625-94ea-0cf1f8cce8be","653","630"
"1507","055b084a-9a90-4df4-b2d7-1c1192f9d144","10678","12029"
"1508","4658babc-774d-4d15-840b-fc7d496d93ba","2766","3729"
"1509","c35bd778-efb5-424b-ba7b-dae56d01a206","913","456"
"1510","4df5d35b-a9d4-4d4f-91f6-bae55693de31","19776","13484"
"1511","5805761c-fa24-40e5-bb79-295a64195bf7","1295","596"
"1512","1c1bd841-8095-4480-9be4-80c683a17ccf","299","712"
"1513","cd9713d6-6e5f-4143-9412-4d12b7bd47f2","8846","18129"
"1514","82b304c0-7da4-45d3-896a-0767c7ae1141","10630","12047"
"1515","4c671d5a-7027-4398-8055-03e61d1a3967","87","88"
"1516","bbd79854-df54-4c1b-b7d6-cf7eea2d0afb","203","102"
"1517","c45c1037-5469-420c-ac21-83841efd815d","1","0"
"1518","9724aa19-fdf9-49d0-9f9d-944e462e2a5c","16448","12358"
"1519","fa263cb3-205f-4a7f-91e1-94e3df52abe8","3467","3058"
"1520","cd645207-1664-46af-9953-264e9ae54089","9874","7906"
"1521","1828f695-763c-4194-9b16-44c82bb0f9d1","402","266"
"1522","7e54d133-2525-4bc0-ae94-65584145a386","3948","2321"
"1523","110500b0-78a7-41cb-8535-9f37ab35a902","2339","1014"
"1524","1524122d-ad9d-48e8-9d02-f7eaef15bef9","12806","14023"
"1525","cabbdf87-5cb2-4f3c-be65-254655c87508","13013","7316"
"1526","c544ed4d-2390-4442-a83e-1ea2883b09c8","22765","13313"
"1527","abb85a9c-c740-451a-8ea0-a236e1916c67","8934","9800"
"1528","bf24ca37-25f4-4e34-9aec-460b94364cfc","15018","24612"
"1529","7113aab7-628f-4050-ae49-dbecac110ca8","15790","17859"
"1530","db4624cf-0e44-481e-a9dc-2142b833ec2f","10666","24894"
"1531","381e8434-109a-439c-8acc-5d328359f2e0","14193","8970"
"1532","f4a31f0a-51dd-4fa7-986d-3095c40c5ed9","13516","24897"
"1533","29542149-a818-4167-aa91-439adc9d61f5","3974","13380"
"1534","5ab8835e-ac44-4055-9c11-7878199606b5","1139","946"
"1535","d6bb295b-a3c6-4382-8a3c-79110df7eb18","1389","1197"
"1536","bc85da58-52d9-457d-ae8d-5d8d4ec870a9","8966","28995"
"1537","4382b934-64c3-47ac-98db-65f26d845c48","17820","16765"
"1538","e52b6769-9eb4-4cfe-bd6a-ac03fe403fe2","254","131"
"1539","24360017-e8eb-4087-9577-40b871dcd04c","965","497"
"1540","a9100753-f539-43cf-bcc9-579566fb512e","7493","10133"
"1541","9ef8042a-2528-4f5c-b7c1-5e72b1efe170","11244","2858"
"1542","70c76e1c-539f-4d38-86dd-b79a3d949899","308","120"
"1543","fcd954c7-f327-446f-87a3-2c4b242c6f38","3201","5771"
"1544","fd1a2d9d-9bb6-44de-83a3-41560658aba9","2649","2536"
"1545","d95739ef-ce62-4878-92f7-4e3430330509","14","5"
"1546","d4cc0ed5-0f76-4188-9e14-2a23ca12188a","337","180"
"1547","13513a8a-e9a8-4367-b9e4-410fef5bed3a","7265","3138"
"1548","5a2e9cd3-010a-4aae-9f83-629253284202","903","743"
"1549","ce58d854-7430-4231-aa44-97f0144b3372","10063","22346"
"1550","cb2a2f2a-68de-4dd6-b47a-64fb680e2795","3795","9803"
"1551","7f3d82ee-3817-4367-9eec-f33a312247a1","4932","6278"
"1552","3ac2a4a2-52b3-498b-bbc8-31443c68dfe0","6863","26261"
"1553","bf600e2b-dc2d-4839-a1be-6ebef4087cd0","19219","16416"
"1554","ad279295-653f-42e1-9aaa-b731df2e78ba","12331","30628"
"1555","11b1a7c4-3a48-43f8-9d57-6a81fdd1eeba","4121","5281"
"1556","298909e4-ebcb-47b8-95e9-cc53b087fc65","26529","7883"
"1557","547e23af-e455-41dd-baae-a3b58e065d0c","2376","1892"
"1558","11c6b106-1c1f-429d-8407-b1ee155d7f72","21603","10599"
"1559","f9dbc073-21a9-4ad2-b19d-891e9a01dc1c","9192","5624"
"1560","a96d82a0-cdca-40bf-b4c8-3d7ec178d85b","5679","3519"
"1561","1310615d-0222-4e59-876d-e7d263f7e1ea","1280","628"
"1562","be69bee9-2884-4cf3-9750-dd76faf6df94","3015","1712"
"1563","db45b7a7-bc06-4831-b028-91d467fa6ad3","1056","1231"
"1564","5803c81e-739a-4057-9a5c-cf84e55db630","13071","8795"
"1565","7f260b9c-bea7-469b-9ba8-0daec7d2c85c","6723","9209"
"1566","dea596f0-fb53-4012-bca8-1d106cb19c90","6416","6160"
"1567","4cbbf0d6-6c78-4e3d-ab25-91b13603cf7c","3150","2317"
"1568","40113d78-145b-46f0-8394-5b1550c88d9d","1036","1105"
"1569","cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81","9","12"
"1570","5c71ea68-9238-4dfc-8519-bd6eff6bc28b","3528","1823"
"1571","a8ebde98-7e91-46c7-992c-90039ba42017","3415","1915"
"1572","8d274abf-23f7-48bf-bc88-0756948a79a2","4577","3200"
"1573","a13d7621-b81c-4cf5-87ac-eb7e86dda70f","2463","2190"
"1574","4a03a76f-de50-4079-874f-d012fe3cdd03","2239","747"
"1575","f969f986-97df-4fa0-8cef-ffccd098ff50","6923","9761"
"1576","234bab50-2f04-4d21-8f91-df93ef554855","14614","10183"
"1577","86e2e2ad-6d1b-44fd-9463-b6683718a1cc","4928","2178"
"1578","4ba3563c-a27e-4bce-9e3e-5d6b4f1cde6d","450","256"
"1579","401c3991-b76b-499d-8082-9f2df958ef78","3165","2552"
"1580","42884e27-dfb8-453d-990f-2ffd90bc2d1a","17676","7533"
"1581","5f6ab597-f57a-40da-be9e-adad48708203","20912","6658"
"1582","d7134426-a937-43bf-bc54-f10ad8102ed9","14557","9529"
"1583","d8c4900b-f228-4258-b5d8-e1916db3eae0","4987","5333"
"1584","fa7ed4fb-fa39-4820-8ae1-5fe98bc2ef8d","14253","20097"
"1585","b2d122f9-eadb-4930-a196-8f221eeb0c66","26083","12381"
"1586","7dc8f5bd-9d0b-4087-9f73-dc164950bbd8","19588","11939"
"1587","604f273a-d3c1-4b5b-ab83-99541f9368ea","1495","520"
"1588","fc015f11-be38-4b7d-b3e8-5d809242ecec","14395","7854"
"1589","fd99f6fc-c753-440c-ae39-ba5f6ae996b8","4549","6725"
"1590","ac373af8-8eb6-432b-ab15-90d2593cd72c","1151","882"
"1591","59fef7d7-98bf-4610-a746-d89b38d8bf70","2468","2903"
"1592","39739160-1202-4873-a147-8322a943da4e","546","395"
"1593","334bd887-9044-4c38-aebd-4baab851efb4","2479","2453"
"1594","a7409219-a681-4072-adb2-5285106ce6f2","8578","6417"
"1595","df9a1914-7fad-4900-bdd4-d7811712a2a8","1546","2572"
"1596","35f866dc-c061-48ba-8157-cf2e0eac4857","9049","28299"
"1597","cc37d0c1-493d-487e-9694-3cf48ae6370d","2395","1604"
"1598","a3653ff3-fd54-4883-93bb-1f8e08a735a6","693","745"
"1599","fc01cdec-f2e3-4d43-a1f7-7945ca43618c","2123","1451"
"1600","8f0d3885-04d9-4a13-aed7-96a25f9f9842","5472","3155"
"1601","3acb627b-787c-4276-bafe-516a5806aeb8","252","72"
"1602","e3b208cf-b18f-450e-a661-79f4eabe8090","2702","935"
"1603","8bf283b9-b1e2-4632-a953-eacd212a543e","4714","1667"
"1604","2f093804-9909-42c8-9355-741f032860ec","1785","1373"
"1605","66fc5bf8-daa4-4241-b378-9bc9077939d2","5486","3332"
"1606","0fb7d725-4dfd-45d2-944c-6ffa375a142d","2379","1307"
"1607","0d9b88f3-054a-4f53-b447-2f3f503c8290","8","2"
"1608","79ad8210-274e-4a99-8033-f4c9fe9be8a3","5830","3714"
"1609","c4df30f5-5487-4806-9189-b69c9f27532c","4703","7973"
"1610","4024e553-6dd7-426c-9ff4-323b17a01063","29","23"
"1611","120e728a-4078-47b7-a31c-d581ade28bde","584","329"
"1612","ece57992-dc2e-4f67-a269-fa43626c1a3d","4578","2367"
"1613","c3161cf7-cab1-4409-9b1f-876561dd7716","2454","2512"
"1614","0d74dcc7-5684-4695-830f-a9846aad8ba9","886","499"
"1615","867f63d3-ebb7-4f84-bf45-c8d39a15c477","1047","1972"
"1616","2d67239c-aa40-4ad5-a807-9052b66857a6","2458","5705"
"1617","e69c8ccb-25b1-4c4a-89c6-8fdad1172951","11345","7867"
"1618","e942594a-91cc-427a-8beb-6815c28e9254","8933","29221"
"1619","2ff63f00-0954-4b14-9007-e19b822fc8b2","13778","9288"
"1620","50eaa78a-c1ca-4610-9d97-d5bc930a6a9c","1296","1230"
"1621","c51f6376-5f67-473d-83d7-fbb492e46eb8","850","532"
"1622","d1aed914-6a94-4643-9af4-b80682aa6c14","2481","2008"
"1623","3b39063e-45c1-4f6c-b9ca-776c5055fe64","2426","1861"
"1624","806df23f-ad74-45c1-9c07-f3d1a20748d6","3090","2201"
"1625","9701356d-08d9-45ba-975d-977ab466e7be","13651","22738"
"1626","bfe200b3-a561-403b-94b4-f4e4c6d9339b","1172","1367"
"1627","4b585938-f271-45e2-b19a-91c634b5e396","3411","3537"
"1628","8ffcd7d7-6293-4fbf-b0f6-46aef9ce9f69","1562","496"
"1629","e8414012-4a1c-4ad4-be5e-fc55294e28cc","8491","16617"
"1630","f6b3cf87-d083-4d27-87fc-cd53110553a4","6134","8000"
"1631","d4305549-6b4e-4a57-b24d-8af0743fe191","966","635"
"1632","bf6c29f5-b69f-4842-9031-37f9645d365d","4623","6358"
"1633","e6f8912b-7df9-4aae-b551-2cd03dc29588","5032","2891"
"1634","b7c3af7b-1379-4125-8a64-95f3e1fb3546","5522","5704"
"1635","2ad8bce1-8e55-48db-82ed-d98b52a3a13f","2410","835"
"1636","f0e5c9e5-b24f-4d84-8d2a-b166865d8678","2015","1765"
"1637","816e913e-78af-44d2-9c37-daff3d66a4cf","1079","885"
"1638","38c38eec-c6d9-4da0-b2da-2fba8458a3cb","911","625"
"1639","2dea8a55-623b-42bb-bda3-9fb784018b40","741","431"
"1640","82bb81ce-8eac-409a-8472-c2dcd1aa6433","3478","3057"
"1641","944655bc-16b1-48d2-b4ff-f73654612fcf","3140","1899"
"1642","0cf0583a-fcfd-4f07-b573-95273ec4bdb5","2570","1507"
"1643","435c1b0e-e85d-49bb-bb68-f3fe4f7efaa8","8243","12359"
"1644","61dd30be-8e7b-4c85-9aa4-be66702c4644","4537","3908"
"1645","4dbf5678-7a31-406a-abbe-232f8ac2cd63","11336","21324"
"1646","fcfa9543-e113-4ef9-9ef6-455ba4cbe7af","1011","736"
"1647","72ae6caf-4f9f-407e-8c70-8cd195df955c","10306","13330"
"1648","89e39f67-65cc-4f90-b145-b1b56c209f8a","12055","19845"
"1649","dc686607-0b05-47ca-948c-bdbed310129f","364","407"
"1650","535afeda-2538-435d-9dd1-5e10be586774","15916","13035"
"1651","8f54d90b-f322-4e5d-a0fd-bdc960f2d20f","105","35"
"1652","107c7983-0728-46ea-8550-77e698adf690","11593","22602"
"1653","bd075a82-b196-4752-a1bb-3d87be3236a0","1773","1273"
"1654","07a17571-81fc-4cf8-a634-98f0d926d313","1160","864"
"1655","b7f2cca2-72c6-41fb-ae33-53370fc62fe7","389","256"
"1656","6784ee31-6d79-4a37-9e1f-01d6ef31940e","27","18"
"1657","352a5db5-da42-40d5-bc55-ac49409eb44b","728","301"
"1658","1b54e90c-638e-4fdd-a20e-4ab09db9fdaf","9571","10215"
"1659","0c9c3cd1-8461-4c3f-bde1-23f181ddee0c","3455","2589"
"1660","d10c7c90-54b1-4855-a9f5-1099a8dd7f54","738","377"
"1661","323b0f97-bdd7-49ee-8b68-dfa7fe558e4d","9407","11868"
"1662","4f8916d6-a7d2-43e9-96b6-ce3168c39c84","19219","10819"
"1663","c842d29f-a297-48cd-bb71-4f77fd672b16","530","466"
"1664","92046be7-0927-4835-a4ed-a90416747d53","1330","784"
"1665","cb8be4d2-d0c2-4960-9f4e-8413258b98d6","5901","4073"
"1666","078a9376-3c04-4280-b7d7-b20e158f345d","21323","18579"
"1667","b8c5cc4f-239f-4e02-b46f-b040b77c2030","9557","5946"
"1668","64c9974f-20a9-491d-bd94-2168cd738e2a","5490","2683"
"1669","410c9baf-5469-44f6-9852-826524b80c61","12070","4661"
"1670","3e8bd859-7d82-49e0-b267-84fc46e2bf68","8449","15417"
"1671","251a4779-72cd-4482-b9ca-cbd89bc1e165","593","373"
"1672","0e914ca5-1b5a-4bd0-9694-487f117545f8","309","195"
"1673","1e6ee12a-b6dd-4557-99a3-17261bc510f8","532","185"
"1674","985c709c-7771-4de3-9024-7bda29ebe3f9","8644","14793"
"1675","e132d370-2a59-4437-8610-756df28a5a02","10783","25940"
"1676","332b5bb1-dec7-4170-86ba-016763c2b161","2649","1309"
"1677","4bc09c51-5d42-4c93-9ba6-8cc21a0edb8d","16894","7436"
"1678","9b09674c-c950-4265-aa4a-4232adfc064c","144","66"
"1679","bd513de0-e42f-425e-ae46-817d7bc5fb1c","8681","9832"
"1680","2b1c601f-4c4c-4654-959e-2d243a4d4eab","4402","4989"
"1681","2d0ec174-2bff-4f46-ae1b-dfea0ed9391c","11168","10966"
"1682","169c4c28-858e-497b-81a4-8bc15e0026ea","20341","8078"
"1683","c1d4f2ba-cf39-460c-9528-6b827d3417a1","10687","4441"
"1684","b614843c-bec3-421f-9af1-03169cdd4b63","19639","4951"
"1685","a3031680-c359-458f-a641-70ccbaec6a74","4801","2197"
"1686","b60527cc-54f3-4bbe-a01b-dcf34c95ae14","6533","6878"
"1687","d77339ff-6b50-4bec-ab31-f4667be82180","1088","756"
"1688","0cdb0359-5698-487d-9aae-a25fb4dcdc4d","23510","8298"
"1689","187d33be-74c2-48bd-bf44-412c06b94eee","2074","1178"
"1690","0405b306-fc1e-4c20-a5de-16617f653a82","3147","2608"
"1691","a934e33f-b3cb-47dd-9638-f7f1f25fe162","4456","3652"
"1692","c70a1a51-caf3-4667-b956-11e27a00fe37","6705","9188"
"1693","09f79b92-fd07-482a-88d9-a335240ebb7f","350","141"
"1694","93560313-3950-43b9-ac4f-7ea3b4e79e60","7583","7227"
"1695","4b0be624-6b87-47e8-bbf0-588a2c6c0439","6057","2882"
"1696","7527f6c2-d762-4b88-b5e2-9244f1e34c46","18483","12016"
"1697","16dad944-c492-43dd-88ed-e0b7ac520c40","15334","8750"
"1698","4fc883a8-f021-4ee2-85ec-1f3649c3665d","2789","2608"
"1699","2a3adca8-59ea-4180-beae-015eebf03328","110","20"
"1700","4bfce038-b1a0-4bc4-abe1-b679ab900f03","1105","754"
"1701","bc85c6f6-6b06-44c1-8754-ef32c1e6b824","9434","25291"
"1702","22f6ed4d-c1ce-4f7b-8e69-a5761a9de9aa","349","329"
"1703","d3b2711f-2baa-441a-be95-14945ca7e6ea","6804","11830"
"1704","2f47da9d-4cc5-4894-bdbc-e82452109b15","197","265"
"1705","66fce392-d89d-4eaa-a346-c50aa1021f00","11010","4922"
"1706","61d780b0-833e-4dc8-b425-b9bf73baf870","3672","4020"
"1707","64cdc08f-ba6f-41fe-94be-452dc6d5108e","3551","3980"
"1708","7b7b1e6f-e73e-41a0-9d72-8f0b30c6992d","2888","1849"
"1709","e9e2a634-984f-4c10-bf7b-7970179e1ef1","22644","7949"
"1710","7509421d-1074-442f-be8f-b526167afcb3","17111","9280"
"1711","6fba3339-e6e1-43c8-a365-624d6ea6e1ba","6838","3514"
"1712","4c98aa1b-34eb-4336-987f-5e50aa059c00","9248","33420"
"1713","e390d54f-92f0-4039-9dd3-e8eac130b4c0","2221","1648"
"1714","fa0e2024-95ff-44b6-9a86-f0ab120b6a72","3758","1023"
"1715","c0c1183e-6940-48ca-8f96-98250fcb3ef1","13014","6722"
"1716","1582a5b8-538e-45e7-9ae4-4099439a0e79","15684","18619"
"1717","c4b951c5-5b51-400d-95a1-2c63aa353655","2092","1287"
"1718","92205d28-0090-4a64-8fa9-592e366d2cbb","1564","1006"
"1719","d8661c02-f423-4d72-8044-40ff05daf7a1","8214","4898"
"1720","31e9c35b-2675-4632-8596-f9bd9286f6c8","15518","10436"
"1721","d8354b38-e942-4c89-ba93-29323432abc3","14789","22410"
"1722","020bfbb4-05c3-4c86-b372-17825c262094","21109","12053"
"1723","04591295-6d94-45cb-b6c7-1ae17c6f380e","10660","25590"
"1724","7a269795-f85a-4717-8576-3f51265776cc","14420","6903"
"1725","2ee6f445-005e-40dd-8bb8-474849216a38","9797","15962"
"1726","0e6e5a3e-b5cb-45ff-97f4-c23c88efc563","2117","1760"
"1727","e54e065f-0ce6-4779-9a9a-afd7b997471f","20089","16842"
"1728","509f20b2-5df3-4aec-9bbc-002131fb3f99","2545","1838"
"1729","244afcb7-fa9a-49b1-9aa6-0149512d1c52","22066","13571"
"1730","68548de4-c045-426a-9745-b52a8a22d2d2","87","44"
"1731","7e966957-9b0b-4e19-b8a0-4206535d8052","3491","4242"
"1732","24ed5b09-02b1-47fe-bd83-6fa5270039b0","5033","3310"
"1733","3f575ecd-627d-4f08-a89f-abd46d469c7e","5267","2768"
"1734","067102ea-9519-4622-9077-57ca4164cfbb","11931","14611"
"1735","66004b32-d662-49b2-bacf-e913a3b589fc","713","2760"
"1736","31bea673-d23a-4889-8da1-7cb040863268","13119","23740"
"1737","c5ba9c59-a346-4b1d-be72-cfa022425dfc","7313","4080"
"1738","fabb37f8-eb2a-4cc1-a72a-b56935bbb72d","15316","21746"
"1739","f9622a63-869f-4f55-b9d7-958b6527a1ab","609","801"
"1740","81148ae0-47e9-4830-ac97-8e69b6c71706","22736","11579"
"1741","b0612eb8-5462-4248-a9d1-5ec70a1f2466","5744","5132"
"1742","16020554-65c7-464d-a7ce-b44ab93f161f","457","306"
"1743","4a30a21f-268b-4c2f-a4d8-a2f453032457","3547","3389"
"1744","fed809c7-6615-4d9f-8295-48ecec946e72","971","1163"
"1745","129249d7-4521-4b1e-b48d-88e21b8eeca5","762","583"
"1746","67a55523-9816-4020-84cf-37f5c4b23805","877","841"
"1747","ef2d4a1c-195e-41f4-839e-bdfd3f85adc3","21253","8503"
"1748","a1fc7a42-4a51-45aa-bdec-b83d6924724b","146","111"
"1749","2bc20c29-8c70-49e1-a92a-0738cda521a9","1703","3569"
"1750","848a122b-9dcc-4ff7-91b8-e4f37b8f1147","7747","9377"
"1751","4a76400d-283f-492e-9754-18ef41755f81","1996","2135"
"1752","4c567499-3a26-40e3-9471-20feb6c73767","1695","1312"
"1753","4fcb7864-42dd-4dcf-b269-6da0d9042956","4281","2683"
"1754","e2c442cc-2c23-42c7-ad37-042ca326f1ba","3127","2550"
"1755","215e2b5d-06f8-4c68-b33b-8fccec27a077","4708","2773"
"1756","bbc5b66b-d037-4f26-aecf-0b129e7f876a","14965","19248"
"1757","92a42e82-b36f-4308-82c1-68bad2e03c89","16749","20369"
"1758","ea321799-9b1d-4e74-a074-a5facf597d82","526","701"
"1759","78404fdf-23b4-465e-ab02-21adf9ad6d28","10810","7634"
"1760","a5f1a265-22b6-4db1-af7c-ab04c3367b6e","2290","1415"
"1761","565eef0d-e708-42e8-9f45-cd11849e233a","644","324"
"1762","6cf9cdcf-ba2e-41fd-9869-417a6786b14e","905","344"
"1763","4967c0a1-b9f3-465e-8440-4598fd9fc33c","8554","7708"
"1764","fa34b363-79df-434f-a5b8-be4e6898543f","13362","12688"
"1765","854a1807-025b-42a8-ba8c-2a39717f1d25","17980","17895"
"1766","69689acf-d9cd-4d20-a972-47db4ed51b1a","18187","9797"
"1767","34964ede-3103-4023-93c8-ee514abdcb3b","3268","3875"
"1768","dab9de0a-3517-44a9-b8a6-048f51b53490","213","135"
"1769","a1684a49-feaa-4150-b758-d9412fc59f12","7379","4610"
"1770","638206ee-0e3d-47cf-9769-d73330b15a87","17225","10420"
"1771","c98d40fd-f6cf-4b26-883e-eaa515ee2851","508","517"
"1772","6f375d6a-7b91-46a6-af4b-226e52823451","336","279"
"1773","68528e6a-82d8-4b3b-ab4b-0ae23ab31185","805","747"
"1774","87220a16-c8f0-4d68-a58e-1bae5c67c7d2","3916","4695"
"1775","9ef62999-43b9-408f-9bc8-434b005c388c","10","3"
"1776","999fa2c4-d978-4c7d-8201-c746cbd5b23b","5939","11635"
"1777","2808456b-4c88-4db3-af5c-bb16764b7572","1106","1056"
"1778","fc3f7bc9-8ced-48e3-8d6d-66384e9e01dc","5714","1812"
"1779","e54be6b7-5c26-4b47-bb3f-c137429b9b55","8845","27244"
"1780","1239d1bc-cc09-43e0-bcd0-374f60346138","11312","23965"
"1781","1f4c0c5a-be94-43e2-ab01-1aa623daa530","689","1650"
"1782","8d831383-b22b-4237-8059-12bee111e4b6","816","669"
"1783","06583815-f25b-4ff7-acdb-c012a5667eb9","1557","465"
"1784","e6de1f3b-6484-491c-88dd-6d619f142abc","8832","5980"
"1785","5269d3d2-63c6-4b8f-8200-6908ffa365d5","2105","855"
"1786","b1c124b3-cf60-41a6-8699-92728c8a3fe0","5683","4197"
"1787","e0e1a584-dd0a-4bd1-88d1-c4c62895039d","158","199"
"1788","216a7b44-3846-494c-93f5-f2d4d9b95b36","867","897"
"1789","e95d5542-401d-4319-9918-7cbbc507b758","626","670"
"1790","6e4277d8-7b64-44a3-b823-13bd15114e22","22890","13201"
"1791","f7533313-24a9-490a-a648-700167d42ae6","1701","1038"
"1792","36f1ffb6-f5e2-42d1-ab3b-af177d49dd4f","8986","18175"
"1793","5ac141b2-cbb7-42e4-b98d-fbd51bb2ab9d","9967","11829"
"1794","168465cb-cafc-4650-a7aa-03dff8ffc6a6","14528","8510"
"1795","618b6900-0618-4f1e-b835-bccb17f84294","19654","11926"
"1796","d5c79890-36c5-4f1b-bed3-4468eee093f3","664","610"
"1797","8d0d65cf-3d01-4110-bf36-7e1aa27b68f2","6299","7733"
"1798","6080c60a-6e87-44a6-a1e1-e5ff3a613818","14751","7296"
"1799","5bae7081-64ef-4473-825a-38d310deb14c","19377","15255"
"1800","5dedf5cf-a598-4408-9556-3bf3f149f3ba","17102","13530"
"1801","06e199c1-6f33-477b-a74d-bc8a283bd8f0","12769","6146"
"1802","abee98f6-5239-4abf-bbe6-e1e2815a0dd6","14540","5692"
"1803","f0c58dc1-8262-410e-a38b-e4f92e14759a","2726","4516"
"1804","06db73fd-57e2-4a6f-bcd3-699fb7bb7af4","14612","10918"
"1805","49576e42-fbbd-4d73-968d-93c8dcf7f065","9596","25259"
"1806","2c69465c-0f76-45ce-90a2-1ed0fdacc997","10135","4211"
"1807","3f446338-cb5f-4c4c-9ea4-1b12794cf48f","349","308"
"1808","d3ba1c50-d403-40df-8eac-80d74551a7e3","9127","4811"
"1809","5c47ccd3-3f82-46b9-96b8-efdffc83f269","1536","1305"
"1810","930d2a33-3462-413c-ac32-99ecc5cbf8ea","426","488"
"1811","db92a151-1ac2-438b-bc43-b82e149ddd50","2720","1617"
"1812","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","4170","11433"
"1813","4915cf07-581d-4fc3-832a-2a8854ffcff9","696","493"
"1814","ce19a7e1-8c47-4dc6-9492-ef907ddc6514","3234","6895"
"1815","ef70d917-ac0e-4b06-a5f6-10cb6ca21aad","10366","17853"
"1816","d4659efb-b8eb-4f03-95e9-f69ce35967a9","11941","7947"
"1817","42793b22-a0e8-4d84-9151-016339cf1654","608","393"
"1818","ee90d1b3-a4e2-4d18-9092-111d856e7e7a","13982","20945"
"1819","c995a379-60b9-404b-bd97-a7e2de0751d3","19857","15849"
"1820","9f8859f4-3104-4563-b63b-6f5f768e2b76","1463","983"
"1821","a0955511-1324-4e9b-834f-e1e140502850","9151","3435"
"1822","30d639db-5c8f-494e-a937-460a4b67f3b4","21605","13553"
"1823","7e07ffb5-c0f6-4891-a74d-a5e12a247785","1702","861"
"1824","7e54bb8a-d5c6-4dab-9bb8-a40b418e3532","1026","674"
"1825","dd4458c8-6728-4a44-980c-48107fa72bb8","6336","2863"
"1826","5d7c4cfc-29e7-4c83-8893-ae02679fc9f4","16121","13358"
"1827","9f6f0d07-93d0-454a-a702-a0699e6dabec","11111","11977"
"1828","9fac4087-8201-4b74-a619-e77b1602aaf4","2151","1337"
"1829","49ae6caa-8ef9-4d77-91e7-b29aa5ae3cbc","807","962"
"1830","773ce5fa-7b67-402d-bfa0-3a822152f123","2182","2115"
"1831","99e9b8ff-b8ea-4019-a073-acc9fbc93bbe","3923","4314"
"1832","42222090-c5e5-4243-8582-c29bc8b63ec6","6637","8012"
"1833","3d84bda6-3f35-4f44-bcc7-6c1e2e128c48","3330","4015"
"1834","e94d59fd-177a-4a79-85ba-0632207b134b","1122","701"
"1835","5f264b87-d5f6-487d-aa3e-ae4c5f0c6fc9","884","671"
"1836","2736bad5-6280-4c8f-92c8-27a5e63bbab2","3731","2259"
"1837","e3e0abcd-7671-4482-a9d8-462f5acc9be5","16367","21610"
"1838","cb0b7933-a5bc-48dc-a36b-00315d12ca8c","6048","8776"
"1839","a6b93c3c-88bc-431c-a46c-155dee9371aa","3296","3484"
"1840","2c3bac0a-5158-442f-b50b-056aae52138c","3975","6290"
"1841","b8efe8ac-45db-4a71-bb51-c1503986172f","7907","6009"
"1842","2955649c-993a-463e-b6bb-310ef75e518b","2136","3894"
"1843","31810c40-932a-4f2d-8cfd-17849844e2a6","7325","7417"
"1844","8cbb4d57-f44d-433a-90bf-a0892af886e1","2925","3170"
"1845","f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511","8031","3583"
"1846","2c7e21ad-9b16-42df-9f9b-d583ce70a88a","19879","16436"
"1847","d4e353d7-1549-440f-b7d1-bf5a652fb778","708","1181"
"1848","49c48b7f-1ff1-4f02-a1aa-ca1254b46ef2","388","472"
"1849","2437980f-513a-44fc-80f1-b90d9d7fcf8f","823","857"
"1850","983d4f8f-473e-4091-8394-415c105c4656","2457","5884"
"1851","24762087-34ce-4f65-b743-7d8402cf30dd","9312","24110"
"1852","fc9ec2b3-b44a-4dad-8bc3-ff3738ee02ae","2408","3104"
"1853","bb7754c8-0de2-4047-bdff-e325d6b044d1","1557","1157"
"1854","baf05baf-69fb-47dd-93c2-033536b8c385","8249","23326"
"1855","bfcc6d75-a6a5-4bc6-8282-47aec8531818","12479","19501"
"1856","56cd15a1-0d74-438b-8244-c96ffe1cae03","2764","4046"
"1857","7bd9e20e-74b9-446a-a2ed-a223f82a36e7","13478","20825"
"1858","ebee61b4-bbdd-4087-9bcb-d5aa099088ec","11593","26846"
"1859","af432cb6-d89c-437c-8780-b6ca8d115bad","1159","727"
"1860","cedd2cc6-c77f-4104-b333-0547b29e0b71","11516","5304"
"1861","a7582431-779a-4434-a3ac-f7b5b4ea01fe","13670","13124"
"1862","0939452b-0c6f-422a-997f-e7c496ce1113","2092","2634"
"1863","312183e0-64ff-48df-a9f4-0804ca23a7d3","297","231"
"1864","6bbfc71b-5f18-4e61-82fb-bee0c2a6b5f9","3352","15167"
"1865","aa76ec08-45ab-4724-9411-d80b0e59ac59","9367","521"
"1866","4a5d70ad-89c8-47a1-afb2-4cc26471e113","9328","26651"
"1867","2df30b6c-997d-4c3f-abb5-5e0d6317ea57","587","522"
"1868","3e30aebd-0557-4cfd-8fb9-3945afa5d72b","12871","16547"
"1869","1303b976-b862-4f04-94fd-a8d444e06714","8146","7110"
"1870","1641141b-3c9c-4772-a5cc-7e23fdf17382","4046","5502"
"1871","8716f390-0109-470c-a421-3c119687228a","42","26"
"1872","191499ea-538d-4eb2-bb85-2a658357e587","253","384"
"1873","cbcac997-3a1c-4676-8769-449c82b3de5c","4379","3984"
"1874","bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967","8576","27430"
