"id","gid","name","gid_similar"
"815","7f97f48f-d388-4e42-8068-d5b62a808aa3","Empires","7f97f48f-d388-4e42-8068-d5b62a808aa3"
"816",\N,"Stamps","0"
"817","083b3a38-13c6-428f-9e02-6c306afa5761","Eisley","083b3a38-13c6-428f-9e02-6c306afa5761"
"818","408c11ef-9250-462e-a537-926b15ae2c4a","Meridene","408c11ef-9250-462e-a537-926b15ae2c4a"
"819","07b3d960-2004-4eb3-9aec-5f54479df7cd","Cranes & Crows","07b3d960-2004-4eb3-9aec-5f54479df7cd"
"820",\N,"The Immaculate MisConception","0"
"821","b2524f2c-a1b2-46c6-bcf9-f65acc44c559","The Cloud Hymn","b2524f2c-a1b2-46c6-bcf9-f65acc44c559"
"822",\N,"Conrad Plymouth","0"
"823",\N,"Acorn Project","0"
"824",\N,"Vic Chesnutt (with Elf Power)","0"
"825",\N,"Bark Hide and Horn","db44886b-93cb-4b02-a34e-168ce83c8d8f"
"826",\N,"Stoney Clove Lane","0"
"827",\N,"My Milky Way Arms","0"
"828","2688da56-7212-4f42-80c8-584e78d3fd0d","Little Red","2688da56-7212-4f42-80c8-584e78d3fd0d"
"829",\N,"The Panics","975bab71-4fb5-47ab-882b-ff8f206d961e"
"830","b82d7fb6-8814-458e-aad1-fd1a3c74fc9f","Oh Mercy","b82d7fb6-8814-458e-aad1-fd1a3c74fc9f"
"831","642bc773-54f2-44de-873e-e8efb83e4290","Bluejuice","642bc773-54f2-44de-873e-e8efb83e4290"
"832",\N,"Art vs. Science","f76fdc73-a709-4863-9123-4b0723a5a7ef"
"833","d928936d-d889-4b1a-a114-00d80febf5d4","Britta Persson","d928936d-d889-4b1a-a114-00d80febf5d4"
"834","b616019a-810c-4b05-a558-ad8406f225ff","Hello Saferide","b616019a-810c-4b05-a558-ad8406f225ff"
"835","25a757f1-9fbe-4c52-be2e-1a5294fb25b9","Shout Out Louds","25a757f1-9fbe-4c52-be2e-1a5294fb25b9"
"836",\N,"Friska Viljor","fad10ed4-58c7-47bb-9d70-88d8c3b0ccc2"
"837",\N,"Little Marbles","3979cdd1-7b00-432f-9c1c-4b2e6208c095"
"838",\N,"Snow in Mexico","7c1fcca1-3ef1-490d-92cf-d400bd70a3bd"
"839",\N,"Colour Kane","08f5f195-8e17-4490-988c-0a67cee8cd2f"
"840",\N,"Au Revoir Borealis","9e2ca651-0278-490f-93c8-9213c4d6e4ef"
"841","6254b4d5-3328-443d-a0bf-2bba9c0bff3d","The Bilinda Butchers","6254b4d5-3328-443d-a0bf-2bba9c0bff3d"
"842","14dbdcb4-dbc1-49dc-b950-6815b06c13cf","Sugar Plant","14dbdcb4-dbc1-49dc-b950-6815b06c13cf"
"843","9f4d04ea-b2a4-44f5-b91f-213749e8b033","Pendulum","9f4d04ea-b2a4-44f5-b91f-213749e8b033"
"844","1946a82a-f927-40c2-8235-38d64f50d043","The Chemical Brothers","1946a82a-f927-40c2-8235-38d64f50d043"
"845","34c63966-445c-4613-afe1-4f0e1e53ae9a","Fatboy Slim","34c63966-445c-4613-afe1-4f0e1e53ae9a"
"846",\N,"Maxim","03ea7e10-0b02-4437-8846-82ab2335e057"
"847","aaf09f31-bb5c-43e5-9f54-bb6554c33a71","The Crystal Method","aaf09f31-bb5c-43e5-9f54-bb6554c33a71"
"848",\N,"Lee Coombs","929b06e9-3102-4eff-845e-76437ce08087"
"849",\N,"Hoxton Whores","6573c7e7-e0b3-48ec-b828-a1b6f43bc370"
"850","18d18849-fd22-4720-9ae4-5bc3ce39f93d","Cajmere","18d18849-fd22-4720-9ae4-5bc3ce39f93d"
"851","e94c0b11-6ae8-4332-826c-938127d45051","James Zabiela","e94c0b11-6ae8-4332-826c-938127d45051"
"852",\N,"DJ Nasty","ba745a20-aa50-4476-a5d3-165202131056"
"853",\N,"Young Knives","0"
"854","fedd0667-a7be-47cc-b111-7d3c0fbab36d","The Rakes","69ddb6e2-4a4c-4340-b426-c39fc4461122"
"855",\N,"Max├â┬»mo Park","92e634a7-6023-4be8-be15-ebba822f5b34"
"856","1c89bbcc-a253-452a-9181-546eb536e06f","Art Brut","1c89bbcc-a253-452a-9181-546eb536e06f"
"857","a3a92047-be1c-4f3e-8960-c4f8570984df","The Cribs","a3a92047-be1c-4f3e-8960-c4f8570984df"
"858","2f94cfb6-a425-48ca-8d8c-87a1f39d2952","Shadow Dancer","2f94cfb6-a425-48ca-8d8c-87a1f39d2952"
"859",\N,"Djedjotronic","694ddece-48a0-490e-b157-cc6bb97ed144"
"860",\N,"Jan Driver","61c199b7-9c3f-4a96-afa5-b1293c642908"
"861","6d2841e8-a497-43ad-9867-7e675d823a14","Strip Steve","6d2841e8-a497-43ad-9867-7e675d823a14"
"862",\N,"Les Petits Pilous","01c343ff-f9ad-412f-818d-795a57712cd7"
"863",\N,"Rubberteeth","0"
"864",\N,"Carbon Parlour","0"
"865",\N,"Defuct!","0"
"866",\N,"Tom EQ","8f95ad14-4e8b-43bd-b692-a7a12ddde9d3"
"867",\N,"Calvertron & Kieran Brindley","0"
"868","f9739c2f-d386-4b87-9258-03cd77e0ac55","Drop The Lime","f9739c2f-d386-4b87-9258-03cd77e0ac55"
"869",\N,"Mightyfools","1abba575-f8fd-4431-90e9-74f0b5836521"
"870","5f2c5e7b-20ac-44e0-84f7-3a9267eb0073","Jack Beats","5f2c5e7b-20ac-44e0-84f7-3a9267eb0073"
"871","e4d901a0-a646-44f8-a0e2-565d4b067133","Foamo","e4d901a0-a646-44f8-a0e2-565d4b067133"
"872","c144e29c-3129-4803-aa80-639676774919","A1 Bassline","c144e29c-3129-4803-aa80-639676774919"
"873","e731ab08-45c4-4e98-a1e4-7a16462c9cfb","WhoMadeWho","e731ab08-45c4-4e98-a1e4-7a16462c9cfb"
"874",\N,"I Got You On Tape","58375db3-f108-46ee-a592-29029ec68a53"
"875","9a8cbe97-30d3-4e84-83f1-c06004b96315","When Saints Go Machine","9a8cbe97-30d3-4e84-83f1-c06004b96315"
"876",\N,"Mikael Simpson","a33df8b0-629b-43dc-920b-d292283f05dd"
"877","ac61b45e-1ca7-4390-a781-435275072134","Rangleklods","ac61b45e-1ca7-4390-a781-435275072134"
"878",\N,"Marc Vision","052b3826-cc65-4795-9b9f-d0cc399f9c67"
"879",\N,"Ken Doh","acee759c-621a-429d-a572-0d0c921f5566"
"880",\N,"Kamaya Painters","92756526-af59-461a-9664-8d8a45da5e7b"
"881",\N,"Cabala","5a6af524-962d-4418-bb04-c82606df6c49"
"882",\N,"LN Movement","b88e2b50-441f-46b1-b4e7-99fae4ce40ef"
"883","b202beb7-99bd-47e7-8b72-195c8d72ebdd","Christina Aguilera","b202beb7-99bd-47e7-8b72-195c8d72ebdd"
"884",\N,"Lindsay Lohan","63b43c69-b822-4268-bdad-bcde12531f50"
"885",\N,"Jennifer Lopez","f0602f55-1770-483d-89bd-4bae0d0ac086"
"886",\N,"Paris Hilton","0d9ff9c7-394e-4228-93aa-c4afd4765324"
"887",\N,"Ashley Tisdale","1fa14a96-c25c-4bb7-b94d-ff453519eab3"
"888","a0e10984-0eca-4920-a171-5fd7a62ee069","Beady Eye","a0e10984-0eca-4920-a171-5fd7a62ee069"
"889",\N,"Noel Gallagher","6493ed80-8b44-49fa-91de-e7b0a0b57d6d"
"890","d4d17620-fd97-4574-92a8-a2cb7e72ce42","The Verve","d4d17620-fd97-4574-92a8-a2cb7e72ce42"
"891","b5fa29f1-6c22-4321-a488-b5f363b06b06","The Stone Roses","b5fa29f1-6c22-4321-a488-b5f363b06b06"
"892","29b6cf05-76f5-4a65-867b-f74204c1b0c0","Louis La Roche","29b6cf05-76f5-4a65-867b-f74204c1b0c0"
"893","5e481098-7f66-497a-aa6b-016c7e17848d","Justin Faust","5e481098-7f66-497a-aa6b-016c7e17848d"
"894",\N,"Se├â┬▒or Stereo","f2c62555-4122-44f9-98d9-39bc0e9202d3"
"895",\N,"Human Life","831afa7f-c8a5-4d8d-9a54-c91f5bd6244f"
"896",\N,"LBCK","9e641792-4519-4da0-b137-1f55435ec131"
"897","a530492f-8806-4bd7-9c14-80c237eb92fe","The Cat Empire","a530492f-8806-4bd7-9c14-80c237eb92fe"
"898",\N,"Harry James Angus","c3b9c838-2954-43b8-9f3e-e61b3bf4ac06"
"899",\N,"Blue King Brown","1b067ec6-d3c7-4c7e-bf05-297c4eb03416"
"900",\N,"The John Steel Singers","c8b4e408-9b2c-4ee9-9a80-0e1f7a528a3f"
"901",\N,"Felix Riebl","deb10765-31b4-44ee-9d37-d2d148801c13"
"902",\N,"Frisco Kid","6133689d-4954-40d7-8744-5e03656791ed"
"903",\N,"Bounty Killer","42c7542e-71d1-488a-ba2f-9a368c9147f2"
"904",\N,"Mad Cobra","89304e0a-2b2b-4421-9dea-01ad3e76168b"
"905",\N,"Lexxus","7f7050cb-3952-4a33-8ae1-743ef9afac0d"
"906",\N,"Harry Toddler","89c4d12a-62ea-42c1-b3a5-f51e326e1a9c"
"907",\N,"Worthy","f14a66fc-9fed-44b4-baf5-c4c6724dee31"
"908","c5439b13-b62b-4377-a2fb-1888ae85d498","Claude VonStroke","c5439b13-b62b-4377-a2fb-1888ae85d498"
"909","3b55eb41-78c8-4048-acc4-f5b25af84733","Justin Martin","3b55eb41-78c8-4048-acc4-f5b25af84733"
"910","e5ec1fe5-0f4f-495d-9370-9a40d2bffc0f","Christian Martin","e5ec1fe5-0f4f-495d-9370-9a40d2bffc0f"
"911",\N,"J. Phlip","0"
"912",\N,"Sammy Davis, Jr.","0"
"913","197450cd-0124-4164-b723-3c22dd16494d","Frank Sinatra","197450cd-0124-4164-b723-3c22dd16494d"
"914",\N,"Perry Como","0182474b-8a1d-46d0-9d0f-e6df353335ea"
"915","fbe054ec-a143-4101-9e9e-64abc5ff5ac9","Nat King Cole","fbe054ec-a143-4101-9e9e-64abc5ff5ac9"
"916","2437980f-513a-44fc-80f1-b90d9d7fcf8f","Bing Crosby","2437980f-513a-44fc-80f1-b90d9d7fcf8f"
"917","b59ac58d-036e-4bba-8112-c32a34c4575b","Jerry Lee Lewis","b59ac58d-036e-4bba-8112-c32a34c4575b"
"918","d43d12a1-2dc9-4257-a2fd-0a3bb1081b86","Johnny Cash","d43d12a1-2dc9-4257-a2fd-0a3bb1081b86"
"919","17995d1c-5b3c-4ee9-98f5-105ee3b4ada1","Eddie Cochran","17995d1c-5b3c-4ee9-98f5-105ee3b4ada1"
"920","592a3b6d-c42b-4567-99c9-ecf63bd66499","Chuck Berry","592a3b6d-c42b-4567-99c9-ecf63bd66499"
"921",\N,"Ricky Nelson","0b511854-c21c-4af1-9c31-e3fc178ded61"
"922","a6cf5c5c-7432-4ac7-801a-cef2b03e81bb","Amanda Blank","a6cf5c5c-7432-4ac7-801a-cef2b03e81bb"
"923","5ac141b2-cbb7-42e4-b98d-fbd51bb2ab9d","Rye Rye","5ac141b2-cbb7-42e4-b98d-fbd51bb2ab9d"
"924","04313ad8-a65f-484f-a4d9-78fce4b6e9f8","Thunderheist","04313ad8-a65f-484f-a4d9-78fce4b6e9f8"
"925",\N,"Maluca","b394cc18-9423-47b1-808f-f48e8242accc"
"926","6b55530c-efc2-46e1-9703-d9c08cacf6af","Spank Rock","6b55530c-efc2-46e1-9703-d9c08cacf6af"
"927",\N,"Kevin Seaton","b5347301-fbc5-4dfc-ac6c-fbac2a00933a"
"928",\N,"Jesse No","0"
"929","1f743c73-d9c0-4d58-ad8d-7cacafc3f724","Boy 8-Bit","1f743c73-d9c0-4d58-ad8d-7cacafc3f724"
"930",\N,"Divalola","0"
"931",\N,"PD Syndicate","34376ac1-6235-4817-bcdb-e0c0abcdfc05"
"932",\N,"Mastra","91bfd8f9-fd45-42b9-98e6-eb2fa43de5d3"
"933",\N,"Johnny Awkward","0"
"934",\N,"BLM","d26dd25c-4815-4dde-bdf0-3c348ba5669b"
"935",\N,"Anton Zap","489eb221-7c88-40e5-bf12-b305e1672268"
"936",\N,"Daniel Mehlhart","9e907b10-02c1-4660-867b-a0a486cd5939"
"937",\N,"Bruno Pronsato","65269602-7b6b-4f63-b249-11897f8ba4d0"
"938",\N,"Peter Grummich","936a0ece-0ea9-453c-aefd-530c142fba14"
"939","dc242ba3-7d0c-429b-b7b0-4a1b1c307cb0","Markus Guentner","dc242ba3-7d0c-429b-b7b0-4a1b1c307cb0"
"940",\N,"Pass Into Silence","01d6574c-73ac-41bf-8149-07917bc9cc18"
"941",\N,"Jonas Bering","76a8ba97-2c4f-4d28-b797-3b077d3bc354"
"942",\N,"Lewron Orchestra","0"
"943",\N,"The Artificial Flavor","0"
"944",\N,"Bagr","0"
"945",\N,"At Domine","0"
"946",\N,"Karel Holas","06d32641-93b6-4a1a-8b53-99377facdb45"
"947",\N,"Legowelt vs. Orgue Electronique","c1934125-5241-49d3-aa0d-895e86871b8f"
"948",\N,"Polarius","44752009-a6aa-4b89-b3da-9d43be144053"
"949",\N,"Gladio","2e95a3a9-b1a8-4ecb-bdf3-0af74a91c64a"
"950","fab19631-8ee1-49c8-8abb-383322a9b1a0","Squadra Blanco","fab19631-8ee1-49c8-8abb-383322a9b1a0"
"951",\N,"Smackos","d7fc7634-d879-428d-8018-71adc79fd661"
"952",\N,"Alan Fitzpatrick","5fdbe54d-7a81-410b-b734-85de65dba41b"
"953","cf30f965-cebb-45df-9397-a6707a1470f3","Gary Beck","cf30f965-cebb-45df-9397-a6707a1470f3"
"954",\N,"Adam Beyer","0d6daf47-0be9-44ee-a9e8-fb5a7b718538"
"955","446a6b51-84c1-4318-83d8-2e7fcd492b0f","Paul Ritch","446a6b51-84c1-4318-83d8-2e7fcd492b0f"
"956",\N,"Hans Bouffmyhre","cb0cd086-4376-4835-8296-9e4bcc5a0730"
"957","1f743c73-d9c0-4d58-ad8d-7cacafc3f724","Boy 8-Bit","1f743c73-d9c0-4d58-ad8d-7cacafc3f724"
"958","00d37ae3-fe24-49b8-855d-29df409c9229","AC Slater","00d37ae3-fe24-49b8-855d-29df409c9229"
"959",\N,"Spherix","8927375f-9195-47aa-8fcc-4e1e396261fe"
"960",\N,"Mightyfools","1abba575-f8fd-4431-90e9-74f0b5836521"
"961",\N,"Zinc","4c8e4d5b-15b4-4ac9-a510-1bd0cd9a7dfa"
"962","b0936b42-f7ba-4080-bf83-18c0a1518169","Sexton Blake","b0936b42-f7ba-4080-bf83-18c0a1518169"
"963","11f34bce-298f-4527-a5eb-28cafee71c4f","Generationals","11f34bce-298f-4527-a5eb-28cafee71c4f"
"964","c1213174-2d79-488d-93fd-1db2ef43da8e","Geographer","c1213174-2d79-488d-93fd-1db2ef43da8e"
"965","e8238c02-1cf0-4a51-bfd0-cee93904d351","Neon Indian","e8238c02-1cf0-4a51-bfd0-cee93904d351"
"966","46e32991-1e7b-4575-9206-8e6519c97c14","Blackbird Blackbird","46e32991-1e7b-4575-9206-8e6519c97c14"
"967",\N,"Morning Runner","8e4cde77-0057-4cba-8ebb-906db97034a7"
"968",\N,"Captain","a57535cc-c613-41c6-aa24-3de0350b5d33"
"969","3c94de1f-5523-418c-81a6-11020be87257","La Rocca","64aee1d4-ca3b-475b-95c9-08cc9a6b379d"
"970",\N,"Apartment","2b082fc4-55df-4ce0-b589-f6556a4c7fbd"
"971",\N,"Red Light Company","1c7756ed-1a6d-499e-ab6b-58a8f296e430"
"972","63a2d69c-1d6c-4a28-b61e-3879906c9b84","Tenor Saw","63a2d69c-1d6c-4a28-b61e-3879906c9b84"
"973","870ec051-e50e-4bf9-b704-6098fe0e0297","Yellowman","870ec051-e50e-4bf9-b704-6098fe0e0297"
"974",\N,"Dawn Penn","2303f592-119c-4ca7-b8fd-819c5ac5667d"
"975",\N,"Althea & Donna","9392a824-7157-4a5b-9880-23775ee54805"
"976","8ddf3da1-dfa9-490a-93cc-7d4072319995","Barrington Levy","8ddf3da1-dfa9-490a-93cc-7d4072319995"
"977",\N,"2Pac & The Outlawz","0"
"978","d5d97b2b-b83b-4976-814a-056d9076c8c3","The Notorious B.I.G.","d5d97b2b-b83b-4976-814a-056d9076c8c3"
"979",\N,"Thug Life","703f9c8c-32c8-482a-900d-a12fd8f20360"
"980","1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2","Ice Cube","1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2"
"981","f90e8b26-9e52-4669-a5c9-e28529c47894","Snoop Dogg","f90e8b26-9e52-4669-a5c9-e28529c47894"
"982",\N,"Bikstok R├â┬©gsystem","baa1453d-2bb8-4668-9bae-642e71d2e0f6"
"983",\N,"EaggerStunn","094fd74e-71b7-4db1-b0cb-d7cf54da976b"
"984",\N,"Wafande","c376161c-121b-437a-ab5e-cef7cdc4247b"
"985",\N,"Raske Penge","8643c935-fe75-41da-b6c0-a9bf2d23c7d8"
"986",\N,"Klumben","77c9f38d-d7bd-4c47-ab58-49bdd65741f7"
"987",\N,"Remy Ma","1e882508-f664-4abb-919a-8e266f2fad63"
"988",\N,"Trina","8a07d810-3d55-4426-a1f6-55f0a68f1dc6"
"989",\N,"Da Brat","f545eed4-cd4c-40a3-89c0-edf4d195e52e"
"990",\N,"Charli Baltimore","ff39e59b-060d-4f93-8058-3188ade96cf2"
"991",\N,"Rita Ora","c9dd033c-0270-463c-b3ec-f4b7712486fe"
"992",\N,"Beyonc├â┬®","859d0860-d480-4efd-970c-c05d5f1776b8"
"993","1036b808-f58c-4a3e-b461-a2c4492ecf1b","Nicki Minaj","1036b808-f58c-4a3e-b461-a2c4492ecf1b"
"994","b202beb7-99bd-47e7-8b72-195c8d72ebdd","Christina Aguilera","b202beb7-99bd-47e7-8b72-195c8d72ebdd"
"995",\N,"The Pussycat Dolls","0"
"996","44ed297d-dd14-46f6-a6d4-a010b3d7c650","The Eternals","9ab7d3ab-f00d-4eb8-8cd7-406e9409380a"
"997",\N,"Scott Grooves","ea3311b3-a0f3-43ab-88ac-43a4e32692d5"
"998","81739b1e-609d-4a63-beaa-4422ca5e278a","Le Knight Club","81739b1e-609d-4a63-beaa-4422ca5e278a"
"999",\N,"Together","05527f5e-341d-4f98-a41e-72fc9f6dafcf"
"1000","86676f1b-c285-4633-ba52-0ea76944a14f","Stardust","b08e2ba7-f9eb-4810-8967-88d50453c3e1"
"1001",\N,"David Gilmour","1dce970e-34bc-48b2-ab51-48d87544a4c2"
"1002","678d88b2-87b0-403b-b63d-5da7465aecc3","Led Zeppelin","678d88b2-87b0-403b-b63d-5da7465aecc3"
"1003","0f50beab-d77d-4f0f-ac26-0b87d3e9b11b","Roger Waters","0f50beab-d77d-4f0f-ac26-0b87d3e9b11b"
"1004","12327d75-47d5-45d9-84c2-3760b9210c17","Syd Barrett","12327d75-47d5-45d9-84c2-3760b9210c17"
"1005","9efff43b-3b29-4082-824e-bc82f646f93d","The Doors","9efff43b-3b29-4082-824e-bc82f646f93d"
"1006",\N,"Popof","8843506e-5cdb-4daa-856b-3613762e31bd"
"1007",\N,"Uto Karem","ae427acc-1d95-471a-bb03-f5a1444b9482"
"1008","446a6b51-84c1-4318-83d8-2e7fcd492b0f","Paul Ritch","446a6b51-84c1-4318-83d8-2e7fcd492b0f"
"1009","8e4ed082-188b-4f23-8b77-d65591c407f8","Spektre","8e4ed082-188b-4f23-8b77-d65591c407f8"
"1010",\N,"Ramon Tapia","8b667c5f-8e85-4373-b8dd-96fc1e0d4bbb"
"1011","45fff2cc-f83d-4ad2-ac80-efa731216849","Reso","45fff2cc-f83d-4ad2-ac80-efa731216849"
"1012",\N,"Marco Del Horno","caf9d599-70d0-4d10-a3f6-32061401e834"
"1013","dc9b8085-fe1e-4b83-8d41-6dd8d295513c","Caspa","dc9b8085-fe1e-4b83-8d41-6dd8d295513c"
"1014","ed962474-bb85-47f9-b108-073184f09bc8","Rusko","ed962474-bb85-47f9-b108-073184f09bc8"
"1015",\N,"dZ","0ab0d8d3-8e41-4629-96a1-8e2fab90b5e8"
"1016",\N,"Ce Ce Peniston","0"
"1017",\N,"Black Box","73f10ffe-4508-40cf-8c80-1655cc3ca8f4"
"1018",\N,"Le Click","175be76f-52cc-4411-957a-9c2b0fbae0b9"
"1019",\N,"Robin S","0"
"1020",\N,"Technotronic","62173ce5-37ef-41b1-86cd-45401a8955fc"
"1021",\N,"LA Priest","576136d1-4733-4d98-8292-a7a3c4cffb83"
"1022",\N,"Shitdisco","16f82d52-3c6f-409c-a5f5-f991f3abbff8"
"1023","37b94fc8-0adf-4335-a9fa-ae7a5fc36610","Does It Offend You, Yeah?","37b94fc8-0adf-4335-a9fa-ae7a5fc36610"
"1024","63011a8d-0117-4f7e-9991-1ef1f337ff70","Klaxons","63011a8d-0117-4f7e-9991-1ef1f337ff70"
"1025","93eb7110-0bc9-4d3f-816b-4b52ef982ec8","Metronomy","93eb7110-0bc9-4d3f-816b-4b52ef982ec8"
"1026",\N,"Andre lanine","0"
"1027",\N,"I├â┬▒aki I├â┬▒arra a.k.a. Since80","0"
"1028",\N,"audiossey","862ecaac-c58c-494b-9142-db6e586957c4"
"1029",\N,"PaulDavidKearvell","0"
"1030",\N,"Karri O.","247a4a62-58c1-4746-b653-ea3d02fbf3e2"
"1031",\N,"Samim & Pitbull","0"
"1032",\N,"Lil Ruby","0"
"1033",\N,"Jordan Riddim","0"
"1034",\N,"Appa & Sjaak","0"
"1035",\N,"Saigon & Jay-Z","0"
"1036",\N,"D.I.T.C.","a607bac0-41f2-489c-976e-e884c3fe8e4a"
"1037","bcd09d6f-ee04-4418-a39d-4ecb57747116","Lord Finesse","bcd09d6f-ee04-4418-a39d-4ecb57747116"
"1038",\N,"Big Punisher","609e7afd-3552-4102-9501-7611858ea320"
"1039","9ef8042a-2528-4f5c-b7c1-5e72b1efe170","Gang Starr","9ef8042a-2528-4f5c-b7c1-5e72b1efe170"
"1040",\N,"Children of the Corn","7d082fdd-934d-48f3-be1d-b8fb88583525"
"1041",\N,"Savage Skulls","f8cb59d2-0a43-4c31-b73c-c27826cf6e0c"
"1042","6ef8e291-bb29-496c-9288-f01807998bc7","Schlachthofbronx","6ef8e291-bb29-496c-9288-f01807998bc7"
"1043",\N,"Pikachunes","442cb195-92be-4c8b-8145-178113592d3e"
"1044",\N,"ASTRONOMAR","0"
"1045","2b515a15-1de5-45a8-9aff-2de6e4c65d84","Expendable Youth","2b515a15-1de5-45a8-9aff-2de6e4c65d84"
"1046",\N,"Jay Lumen","74d3526c-5739-450b-9d70-1318b2d75c07"
"1047",\N,"Phunk Investigation","5dc1695e-5ea4-442c-b67a-2ed3ca8e5b93"
"1048",\N,"Stefano Noferini","8dc082c4-55c9-43a9-9bdd-5f5898c48b54"
"1049",\N,"Filthy Rich","32c932e7-be68-433d-b2fb-08febd9dd4a3"
"1050","a03affe5-47af-48c4-9b8e-67654fa318ec","UMEK","a03affe5-47af-48c4-9b8e-67654fa318ec"
"1051","6170f1dd-5a7a-4137-9ce8-5510586fcc07","Public","6170f1dd-5a7a-4137-9ce8-5510586fcc07"
"1052",\N,"Mr Miyagi","3f7ff6fb-ad1b-4030-99a1-e59045da6586"
"1053",\N,"Our Lady Fatima","0"
"1054",\N,"Bearries","0"
"1055",\N,"Le Castle Vania + Computer Club","0"
"1056",\N,"Alexander Brown","ef5e662e-468c-4040-a65e-99c9359951d8"
"1057",\N,"Rasmus Thude","e645fb31-cefb-44db-b1e8-f4c6500a1890"
"1058",\N,"Svenstrup & Vendelboe","b03006a7-d35d-400c-9c72-56b4b6696b8f"
"1059",\N,"Christian Amby","7569f1e5-b953-4f11-bd50-3bd87d6a5fda"
"1060",\N,"Joey Moe","b6a7e8c4-7284-404c-b1e4-8141f58dd973"
"1061",\N,"Dial F for Frankenstein","61403d98-9837-4682-b905-2ef2887677f8"
"1062",\N,"Smith n Hack","63d4a882-dfb1-468b-b3ed-32aa6e31001f"
"1063",\N,"Paul Woolford presents Bobby Peru","0"
"1064",\N,"Dirty Epics","10d5baa2-9eb1-488e-8bc1-13e6d9b79c91"
"1065","6f019f30-cca4-47c8-9602-ee5c07e69cd7","GISELLE","6f019f30-cca4-47c8-9602-ee5c07e69cd7"
"1066",\N,"Dam-Funk","0"
"1067","8f290d01-05fa-417f-8517-41dacbf46c2c","Jonti","8f290d01-05fa-417f-8517-41dacbf46c2c"
"1068","51aad2ec-44b2-4466-8c10-60018972e6c3","Koushik","51aad2ec-44b2-4466-8c10-60018972e6c3"
"1069",\N,"Stones Throw","0"
"1070","90089f6c-419c-486d-a293-7463dc877f68","Gary Wilson","90089f6c-419c-486d-a293-7463dc877f68"
"1071","dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3","Amy Winehouse","dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3"
"1072","cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493","Adele","cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493"
"1073","b202beb7-99bd-47e7-8b72-195c8d72ebdd","Christina Aguilera","b202beb7-99bd-47e7-8b72-195c8d72ebdd"
"1074",\N,"Dionne Bromfield","f695104c-93e8-48ff-ae26-5919839dbda3"
"1075","72ae6caf-4f9f-407e-8c70-8cd195df955c","Gabriella Cilmi","72ae6caf-4f9f-407e-8c70-8cd195df955c"
"1076","33b3c323-77c2-417c-a5b4-af7e6a111cc9","The Jimi Hendrix Experience","33b3c323-77c2-417c-a5b4-af7e6a111cc9"
"1077","678d88b2-87b0-403b-b63d-5da7465aecc3","Led Zeppelin","678d88b2-87b0-403b-b63d-5da7465aecc3"
"1078","04cd0cfd-bfd1-4c36-bc38-95c35e2c045f","Cream","04cd0cfd-bfd1-4c36-bc38-95c35e2c045f"
"1079","9efff43b-3b29-4082-824e-bc82f646f93d","The Doors","9efff43b-3b29-4082-824e-bc82f646f93d"
"1080",\N,"Stevie Ray Vaughan","f5426431-f490-4678-ad44-a75c71097bb4"
"1081",\N,"The Basics","e25a34c1-e767-4580-8370-c6cf37b060a0"
"1082","fad2875e-ba81-4637-b859-4684622dcb1c","Kimbra","fad2875e-ba81-4637-b859-4684622dcb1c"
"1083","bb6eaced-69dd-4636-829f-9f987acc4fc3","The Temper Trap","bb6eaced-69dd-4636-829f-9f987acc4fc3"
"1084",\N,"Inga Liljestr├â┬Âm","1c493144-1874-4aec-a35f-553ca076b0c8"
"1085",\N,"Velure","30b8b980-a16b-46c4-8175-73c3f564fabb"
"1086",\N,"Xerox Teens","49a51752-536d-4cf0-878e-773f749dc911"
"1087",\N,"clarky cat","0"
"1088","c6c0af36-ea81-4c3e-a020-1c8780f09d6b","BO$$ in drama","c6c0af36-ea81-4c3e-a020-1c8780f09d6b"
"1089",\N,"Mat Payne","0"
"1090","9fcf5ea8-6765-452e-86b2-7be7b5e1393b","Post Dial","9fcf5ea8-6765-452e-86b2-7be7b5e1393b"
"1091",\N,"Andreas Dorau Und Die Marinas","0"
"1092",\N,"4 KAISERLEIN","0"
"1093",\N,"Vorgruppe","0"
"1094",\N,"Clit","30b0909f-6237-481d-b7c4-885fc4bb23d3"
"1095",\N,"Thorax-Wach","0"
"1096","45140d52-471a-4ba5-bbe3-9b3fd9b540f9","Proxy","45140d52-471a-4ba5-bbe3-9b3fd9b540f9"
"1097","5f2c5e7b-20ac-44e0-84f7-3a9267eb0073","Jack Beats","5f2c5e7b-20ac-44e0-84f7-3a9267eb0073"
"1098","1f743c73-d9c0-4d58-ad8d-7cacafc3f724","Boy 8-Bit","1f743c73-d9c0-4d58-ad8d-7cacafc3f724"
"1099","d2f4a968-1f6e-4a4a-9376-ee2b2a50c87a","Boys Noize","d2f4a968-1f6e-4a4a-9376-ee2b2a50c87a"
"1100",\N,"Erol Alkan & Boys Noize","0"
"1101","91cb3aad-31f4-44eb-ad44-5ec26f8768d5","Star Eyes","91cb3aad-31f4-44eb-ad44-5ec26f8768d5"
